cluster_id,latitude,longitude,first_seen,last_seen,duration_hours,detection_count,average_frp,maximum_frp,average_brightness,detections_7d,detections_30d,unique_detection_days,persistence,confidence,primary_satellite,distance_to_center_km,detection_ids
EVENT_0001,31.14276,76.02511,2024-09-17 07:54,2024-09-17 07:54,0.0,1,2.19,2.19,332.44,1,1,1,Transient,nominal,N20,32.062,['FIRMS_N20_20240917_0754_31.1428N_76.0251E']
EVENT_0002,30.99957,76.25867,2024-09-20 08:38,2024-09-20 08:38,0.0,1,1.74,1.74,328.68,1,1,1,Transient,nominal,N20,37.015,['FIRMS_N20_20240920_0838_30.9996N_76.2587E']
EVENT_0003,31.09829,76.02007,2024-09-20 08:38,2024-09-20 08:38,0.0,1,5.57,5.57,367.0,1,1,1,Transient,high,N20,27.338,['FIRMS_N20_20240920_0838_31.0983N_76.0201E']
EVENT_0004,31.0749,76.21963,2024-09-21 08:19,2024-09-21 08:19,0.0,1,5.72,5.72,335.33,1,1,1,Transient,nominal,N20,37.795,['FIRMS_N20_20240921_0819_31.0749N_76.2196E']
EVENT_0005,31.07393,76.22383,2024-09-21 08:19,2024-09-21 08:19,0.0,1,3.71,3.71,333.23,1,1,1,Transient,nominal,N20,38.057,['FIRMS_N20_20240921_0819_31.0739N_76.2238E']
EVENT_0006,31.14052,76.08961,2024-09-22 08:00,2024-09-22 08:00,0.0,1,3.22,3.22,332.15,1,1,1,Transient,nominal,N20,34.632,['FIRMS_N20_20240922_0800_31.1405N_76.0896E']
EVENT_0007,31.05871,76.2169,2024-09-24 07:23,2024-09-24 07:23,0.0,1,3.66,3.66,333.23,1,1,1,Transient,nominal,N20,36.554,['FIRMS_N20_20240924_0723_31.0587N_76.2169E']
EVENT_0008,31.0674,76.1916,2024-09-25 08:44,2024-09-25 08:44,0.0,1,6.09,6.09,345.88,1,1,1,Transient,nominal,N20,35.153,['FIRMS_N20_20240925_0844_31.0674N_76.1916E']
EVENT_0009,30.85719,75.90854,2024-09-26 20:49,2024-09-26 20:49,0.0,1,0.78,0.78,305.75,1,1,1,Transient,nominal,N20,2.264,['FIRMS_N20_20240926_2049_30.8572N_75.9085E']
EVENT_0010,30.54038,75.91172,2024-09-27 08:06,2024-09-27 08:06,0.0,1,4.38,4.38,331.14,1,1,1,Transient,nominal,N20,37.299,['FIRMS_N20_20240927_0806_30.5404N_75.9117E']
EVENT_0011,30.90665,75.89019,2024-09-27 20:30,2024-09-27 20:30,0.0,1,0.63,0.63,304.96,1,1,1,Transient,nominal,N20,3.539,['FIRMS_N20_20240927_2030_30.9066N_75.8902E']
EVENT_0012,30.88193,75.99387,2024-09-27 20:30,2024-09-27 20:30,0.0,1,0.55,0.55,305.94,1,1,1,Transient,nominal,N20,9.13,['FIRMS_N20_20240927_2030_30.8819N_75.9939E']
EVENT_0013,30.64304,75.87984,2024-10-01 20:56,2024-10-01 20:56,0.0,1,0.73,0.73,307.28,1,1,1,Transient,nominal,N20,25.924,['FIRMS_N20_20241001_2056_30.6430N_75.8798E']
EVENT_0014,30.88392,75.99377,2024-10-02 20:37,2024-10-02 20:37,0.0,1,0.86,0.86,308.78,1,1,1,Transient,nominal,N20,9.14,['FIRMS_N20_20241002_2037_30.8839N_75.9938E']
EVENT_0015,30.54679,75.87518,2024-10-03 07:54,2024-10-03 07:54,0.0,1,1.6,1.6,333.95,1,1,1,Transient,nominal,N20,36.633,['FIRMS_N20_20241003_0754_30.5468N_75.8752E']
EVENT_0016,30.98822,75.92881,2024-10-03 07:54,2024-10-03 07:54,0.0,1,2.68,2.68,339.49,1,1,1,Transient,nominal,N20,12.85,['FIRMS_N20_20241003_0754_30.9882N_75.9288E']
EVENT_0017,31.07029,76.20796,2024-10-03 07:54,2024-10-03 07:54,0.0,1,4.68,4.68,342.72,1,1,1,Transient,nominal,N20,36.594,['FIRMS_N20_20241003_0754_31.0703N_76.2080E']
EVENT_0018,30.5049,75.8494,2024-10-06 08:38,2024-10-06 08:38,0.0,1,2.11,2.11,336.51,1,1,1,Transient,nominal,N20,41.489,['FIRMS_N20_20241006_0838_30.5049N_75.8494E']
EVENT_0019,30.555493,76.109283,2024-10-07 19:55,2024-10-07 21:36,1.68,6,4.61,6.91,324.76,6,6,1,Transient,nominal,N20,40.905,"['FIRMS_N20_20241007_2043_30.5574N_76.1071E', 'FIRMS_N20_20241007_2043_30.5568N_76.1111E', 'FIRMS_N20_20241007_2043_30.5535N_76.1104E', 'FIRMS_N21_20241007_1955_30.5554N_76.1076E', 'FIRMS_N21_20241007_1955_30.5551N_76.1122E', 'FIRMS_N21_20241007_2136_30.5548N_76.1073E']"
EVENT_0020,30.50137,76.03246,2024-10-08 08:00,2024-10-08 08:00,0.0,1,3.95,3.95,335.42,1,1,1,Transient,nominal,N20,43.543,['FIRMS_N20_20241008_0800_30.5014N_76.0325E']
EVENT_0021,30.98266,75.41201,2024-10-08 08:01,2024-10-08 08:01,0.0,1,2.83,2.83,340.4,1,1,1,Transient,nominal,N20,47.903,['FIRMS_N20_20241008_0801_30.9827N_75.4120E']
EVENT_0022,30.68881,75.82951,2024-10-09 07:42,2024-10-09 07:42,0.0,1,3.3,3.3,333.27,1,1,1,Transient,nominal,N20,21.793,['FIRMS_N20_20241009_0742_30.6888N_75.8295E']
EVENT_0023,31.04088,76.19337,2024-10-09 07:42,2024-10-09 07:42,0.0,1,2.37,2.37,332.33,1,1,1,Transient,nominal,N20,33.591,['FIRMS_N20_20241009_0742_31.0409N_76.1934E']
EVENT_0024,30.996355,76.06649,2024-10-10 07:23,2024-10-10 07:23,0.0,2,9.8,12.89,339.72,2,2,1,Transient,nominal,N20,20.904,"['FIRMS_N20_20241010_0723_30.9961N_76.0670E', 'FIRMS_N20_20241010_0723_30.9967N_76.0660E']"
EVENT_0025,30.53651,75.68592,2024-10-11 08:44,2024-10-11 08:44,0.0,1,5.86,5.86,339.38,1,1,1,Transient,nominal,N20,42.835,['FIRMS_N20_20241011_0844_30.5365N_75.6859E']
EVENT_0026,30.53622,75.68159,2024-10-11 08:44,2024-10-11 08:44,0.0,1,6.77,6.77,343.24,1,1,1,Transient,nominal,N20,43.062,['FIRMS_N20_20241011_0844_30.5362N_75.6816E']
EVENT_0027,30.96649,75.84308,2024-10-12 08:26,2024-10-12 08:26,0.0,1,11.94,11.94,341.72,1,1,1,Transient,nominal,N20,11.402,['FIRMS_N20_20241012_0826_30.9665N_75.8431E']
EVENT_0028,30.54998,75.86934,2024-10-13 08:07,2024-10-13 08:07,0.0,1,3.22,3.22,334.23,1,1,1,Transient,nominal,N20,36.317,['FIRMS_N20_20241013_0807_30.5500N_75.8693E']
EVENT_0029,30.65962,76.18678,2024-10-13 08:07,2024-10-13 08:07,0.0,1,4.05,4.05,332.59,1,1,1,Transient,nominal,N20,36.546,['FIRMS_N20_20241013_0807_30.6596N_76.1868E']
EVENT_0030,30.88406,75.99612,2024-10-13 20:31,2024-10-13 20:31,0.0,1,0.38,0.38,302.73,1,1,1,Transient,nominal,N20,9.365,['FIRMS_N20_20241013_2031_30.8841N_75.9961E']
EVENT_0031,30.54727,75.87379,2024-10-14 07:48,2024-10-14 07:48,0.0,1,11.22,11.22,345.25,1,1,1,Transient,nominal,N20,36.588,['FIRMS_N20_20241014_0748_30.5473N_75.8738E']
EVENT_0032,30.57136,75.82662,2024-10-14 07:48,2024-10-14 07:48,0.0,1,2.91,2.91,330.37,1,1,1,Transient,nominal,N20,34.523,['FIRMS_N20_20241014_0748_30.5714N_75.8266E']
EVENT_0033,30.55083,75.66846,2024-10-14 07:48,2024-10-14 07:48,0.0,1,2.6,2.6,333.17,1,1,1,Transient,nominal,N20,42.283,['FIRMS_N20_20241014_0748_30.5508N_75.6685E']
EVENT_0034,30.70964,75.86953,2024-10-14 07:48,2024-10-14 07:48,0.0,1,2.72,2.72,330.95,1,1,1,Transient,nominal,N20,18.663,['FIRMS_N20_20241014_0748_30.7096N_75.8695E']
EVENT_0035,30.58752,76.25146,2024-10-15 07:29,2024-10-15 07:29,0.0,1,3.91,3.91,336.87,1,1,1,Transient,nominal,N20,46.524,['FIRMS_N20_20241015_0729_30.5875N_76.2515E']
EVENT_0036,30.5921,75.68541,2024-10-15 07:29,2024-10-15 07:29,0.0,1,4.79,4.79,339.57,1,1,1,Transient,nominal,N20,37.532,['FIRMS_N20_20241015_0729_30.5921N_75.6854E']
EVENT_0037,31.14453,76.21889,2024-10-15 07:29,2024-10-15 07:29,0.0,1,3.26,3.26,331.65,1,1,1,Transient,nominal,N20,42.738,['FIRMS_N20_20241015_0729_31.1445N_76.2189E']
EVENT_0038,30.50496,76.06463,2024-10-16 08:51,2024-10-16 08:51,0.0,1,3.71,3.71,333.59,1,1,1,Transient,nominal,N20,44.172,['FIRMS_N20_20241016_0851_30.5050N_76.0646E']
EVENT_0039,31.05791,76.21403,2024-10-17 06:52,2024-10-17 08:32,1.67,2,5.04,5.93,336.25,2,2,1,Transient,nominal,N20,36.277,"['FIRMS_N20_20241017_0652_31.0587N_76.2142E', 'FIRMS_N20_20241017_0832_31.0571N_76.2138E']"
EVENT_0040,31.01299,75.40363,2024-10-17 08:32,2024-10-17 08:32,0.0,1,2.9,2.9,331.59,1,1,1,Transient,nominal,N20,49.603,['FIRMS_N20_20241017_0832_31.0130N_75.4036E']
EVENT_0041,30.44777,75.89485,2024-10-17 08:32,2024-10-17 08:32,0.0,1,2.8,2.8,331.48,1,1,1,Transient,nominal,N20,47.577,['FIRMS_N20_20241017_0832_30.4478N_75.8949E']
EVENT_0042,30.47376,75.81686,2024-10-18 08:13,2024-10-18 08:13,0.0,1,6.94,6.94,334.55,1,1,1,Transient,nominal,N20,45.362,['FIRMS_N20_20241018_0813_30.4738N_75.8169E']
EVENT_0043,30.67342,76.29465,2024-10-19 07:54,2024-10-19 07:54,0.0,1,2.66,2.66,333.77,1,1,1,Transient,low,N20,44.024,['FIRMS_N20_20241019_0754_30.6734N_76.2947E']
EVENT_0044,30.68458,76.30056,2024-10-19 07:54,2024-10-19 07:54,0.0,1,5.64,5.64,343.17,1,1,1,Transient,nominal,N20,43.894,['FIRMS_N20_20241019_0754_30.6846N_76.3006E']
EVENT_0045,30.72794,76.38216,2024-10-19 07:54,2024-10-19 07:54,0.0,1,3.05,3.05,334.25,1,1,1,Transient,nominal,N20,49.028,['FIRMS_N20_20241019_0754_30.7279N_76.3822E']
EVENT_0046,30.85781,76.33073,2024-10-19 07:54,2024-10-19 07:54,0.0,2,6.59,6.59,337.16,2,2,1,Transient,nominal,N20,41.304,"['FIRMS_N20_20241019_0754_30.8562N_76.3311E', 'FIRMS_N20_20241019_0754_30.8595N_76.3304E']"
EVENT_0047,30.82855,75.92077,2024-10-19 07:54,2024-10-19 07:54,0.0,1,11.07,11.07,346.09,1,1,1,Transient,nominal,N20,5.65,['FIRMS_N20_20241019_0754_30.8285N_75.9208E']
EVENT_0048,30.81439,75.74741,2024-10-19 07:54,2024-10-19 07:54,0.0,1,2.09,2.09,331.71,1,1,1,Transient,nominal,N20,15.949,['FIRMS_N20_20241019_0754_30.8144N_75.7474E']
EVENT_0049,30.95368,75.9152,2024-10-19 07:54,2024-10-19 07:54,0.0,1,4.84,4.84,336.6,1,1,1,Transient,nominal,N20,8.825,['FIRMS_N20_20241019_0754_30.9537N_75.9152E']
EVENT_0050,30.98712,76.05014,2024-10-19 07:54,2024-10-19 07:54,0.0,2,3.69,5.55,335.14,2,2,1,Transient,nominal,N20,19.051,"['FIRMS_N20_20241019_0754_30.9855N_76.0505E', 'FIRMS_N20_20241019_0754_30.9888N_76.0498E']"
EVENT_0051,30.47477,75.91551,2024-10-20 07:35,2024-10-20 07:35,0.0,1,1.88,1.88,330.03,1,1,1,Transient,nominal,N20,44.603,['FIRMS_N20_20241020_0735_30.4748N_75.9155E']
EVENT_0052,30.55276,75.92413,2024-10-20 07:35,2024-10-20 07:35,0.0,1,2.96,2.96,334.47,1,1,1,Transient,nominal,N20,35.985,['FIRMS_N20_20241020_0735_30.5528N_75.9241E']
EVENT_0053,30.59099,75.75616,2024-10-20 07:35,2024-10-20 07:35,0.0,1,2.64,2.64,331.11,1,1,1,Transient,nominal,N20,34.449,['FIRMS_N20_20241020_0735_30.5910N_75.7562E']
EVENT_0054,30.94786,76.21062,2024-10-20 07:36,2024-10-20 07:36,0.0,1,4.26,4.26,334.56,1,1,1,Transient,nominal,N20,30.843,['FIRMS_N20_20241020_0736_30.9479N_76.2106E']
EVENT_0055,30.988955,76.05751,2024-10-20 07:36,2024-10-20 07:36,0.0,2,9.04,9.79,335.44,2,2,1,Transient,nominal,N20,19.72,"['FIRMS_N20_20241020_0736_30.9879N_76.0587E', 'FIRMS_N20_20241020_0736_30.9900N_76.0563E']"
EVENT_0056,30.582555,76.176015,2024-10-21 07:17,2024-10-21 07:17,0.0,2,3.83,3.84,341.02,2,2,1,Transient,nominal,N20,42.02,"['FIRMS_N20_20241021_0717_30.5820N_76.1759E', 'FIRMS_N20_20241021_0717_30.5831N_76.1762E']"
EVENT_0057,30.58739,76.29278,2024-10-22 08:38,2024-10-22 08:38,0.0,1,2.25,2.25,330.94,1,1,1,Transient,nominal,N20,49.473,['FIRMS_N20_20241022_0838_30.5874N_76.2928E']
EVENT_0058,30.46472,76.10544,2024-10-23 08:19,2024-10-23 08:19,0.0,1,13.04,13.04,335.25,1,1,1,Transient,nominal,N20,49.794,['FIRMS_N20_20241023_0819_30.4647N_76.1054E']
EVENT_0059,30.47419,75.79485,2024-10-23 08:19,2024-10-23 08:19,0.0,1,6.05,6.05,332.18,1,1,1,Transient,nominal,N20,45.725,['FIRMS_N20_20241023_0819_30.4742N_75.7948E']
EVENT_0060,30.5827,76.265665,2024-10-23 07:31,2024-10-23 21:36,14.08,6,15.31,39.37,332.47,6,6,1,Transient,nominal,N21,47.882,"['FIRMS_N20_20241023_0819_30.5819N_76.2664E', 'FIRMS_N20_20241023_2043_30.5826N_76.2638E', 'FIRMS_N21_20241023_0731_30.5833N_76.2661E', 'FIRMS_N21_20241023_1955_30.5794N_76.2655E', 'FIRMS_N21_20241023_1955_30.5851N_76.2660E', 'FIRMS_N21_20241023_2136_30.5837N_76.2662E']"
EVENT_0061,30.58543,75.93961,2024-10-23 08:19,2024-10-23 08:19,0.0,1,2.47,2.47,331.5,1,1,1,Transient,nominal,N20,32.507,['FIRMS_N20_20241023_0819_30.5854N_75.9396E']
EVENT_0062,30.98225,76.30038,2024-10-23 08:20,2024-10-23 08:20,0.0,1,2.42,2.42,330.52,1,1,1,Transient,nominal,N20,40.126,['FIRMS_N20_20241023_0820_30.9823N_76.3004E']
EVENT_0063,30.9946,76.33984,2024-10-23 08:20,2024-10-23 08:20,0.0,1,4.62,4.62,330.02,1,1,1,Transient,nominal,N20,44.126,['FIRMS_N20_20241023_0820_30.9946N_76.3398E']
EVENT_0064,31.16312,76.26614,2024-10-23 08:20,2024-10-23 08:20,0.0,1,12.22,12.22,345.02,1,1,1,Transient,nominal,N20,47.428,['FIRMS_N20_20241023_0820_31.1631N_76.2661E']
EVENT_0065,30.66586,76.31361,2024-10-24 08:01,2024-10-24 08:01,0.0,1,4.96,4.96,336.03,1,1,1,Transient,nominal,N20,46.012,['FIRMS_N20_20241024_0801_30.6659N_76.3136E']
EVENT_0066,30.83669,75.6752,2024-10-24 08:01,2024-10-24 08:01,0.0,1,2.64,2.64,330.32,1,1,1,Transient,low,N20,21.749,['FIRMS_N20_20241024_0801_30.8367N_75.6752E']
EVENT_0067,30.97657,76.23408,2024-10-24 08:01,2024-10-24 08:01,0.0,1,8.36,8.36,334.14,1,1,1,Transient,nominal,N20,33.922,['FIRMS_N20_20241024_0801_30.9766N_76.2341E']
EVENT_0068,31.00111,75.50259,2024-10-24 08:01,2024-10-24 08:01,0.0,1,2.46,2.46,332.97,1,1,1,Transient,low,N20,40.254,['FIRMS_N20_20241024_0801_31.0011N_75.5026E']
EVENT_0069,30.99711,75.40875,2024-10-24 08:01,2024-10-24 08:01,0.0,1,5.96,5.96,336.36,1,1,1,Transient,nominal,N20,48.623,['FIRMS_N20_20241024_0801_30.9971N_75.4087E']
EVENT_0070,31.18356,76.21088,2024-10-24 08:01,2024-10-24 08:01,0.0,1,3.07,3.07,335.2,1,1,1,Transient,nominal,N20,45.37,['FIRMS_N20_20241024_0801_31.1836N_76.2109E']
EVENT_0071,30.88356,75.99498,2024-10-24 20:24,2024-10-24 20:24,0.0,1,0.83,0.83,301.59,1,1,1,Transient,nominal,N20,9.251,['FIRMS_N20_20241024_2024_30.8836N_75.9950E']
EVENT_0072,30.508135,75.84142,2024-10-25 07:42,2024-10-25 07:42,0.0,2,21.41,22.92,341.14,2,2,1,Transient,nominal,N20,41.226,"['FIRMS_N20_20241025_0742_30.5076N_75.8431E', 'FIRMS_N20_20241025_0742_30.5087N_75.8397E']"
EVENT_0073,30.9412,76.2105,2024-10-25 07:42,2024-10-25 07:42,0.0,1,2.29,2.29,331.65,1,1,1,Transient,nominal,N20,30.648,['FIRMS_N20_20241025_0742_30.9412N_76.2105E']
EVENT_0074,30.61186,75.82874,2024-10-26 07:23,2024-10-26 07:23,0.0,1,2.83,2.83,330.86,1,1,1,Transient,nominal,N20,30.077,['FIRMS_N20_20241026_0723_30.6119N_75.8287E']
EVENT_0075,30.795097,76.152943,2024-10-26 07:23,2024-10-26 20:40,13.28,3,19.13,24.64,338.84,3,3,1,Transient,nominal,N21,25.893,"['FIRMS_N20_20241026_0723_30.7962N_76.1534E', 'FIRMS_N21_20241026_0816_30.7957N_76.1528E', 'FIRMS_N21_20241026_2040_30.7934N_76.1526E']"
EVENT_0076,30.926443,75.90974,2024-10-26 07:23,2024-10-26 08:16,0.88,3,6.64,8.5,337.11,3,3,1,Transient,nominal,N20,5.752,"['FIRMS_N20_20241026_0723_30.9265N_75.9095E', 'FIRMS_N20_20241026_0723_30.9264N_75.9086E', 'FIRMS_N21_20241026_0816_30.9264N_75.9111E']"
EVENT_0077,30.79899,76.14934,2024-10-26 19:47,2024-10-26 19:47,0.0,1,3.66,3.66,327.52,1,1,1,Transient,nominal,N20,25.422,['FIRMS_N20_20241026_1947_30.7990N_76.1493E']
EVENT_0078,30.79491,76.14919,2024-10-26 21:27,2024-10-27 07:58,10.52,2,2.94,4.04,335.15,2,2,2,Recurring,nominal,N20,25.564,"['FIRMS_N20_20241026_2127_30.7943N_76.1486E', 'FIRMS_N21_20241027_0758_30.7955N_76.1498E']"
EVENT_0079,30.77004,76.38403,2024-10-27 07:04,2024-10-27 07:04,0.0,1,5.33,5.33,340.65,1,1,1,Transient,nominal,N20,47.828,['FIRMS_N20_20241027_0704_30.7700N_76.3840E']
EVENT_0080,30.60413,75.69608,2024-10-27 08:45,2024-10-27 08:45,0.0,1,2.61,2.61,332.24,1,1,1,Transient,nominal,N20,35.855,['FIRMS_N20_20241027_0845_30.6041N_75.6961E']
EVENT_0081,30.69915,75.96426,2024-10-27 08:45,2024-10-27 08:45,0.0,1,8.19,8.19,351.52,1,1,1,Transient,nominal,N20,20.605,['FIRMS_N20_20241027_0845_30.6991N_75.9643E']
EVENT_0082,30.81643,75.4948,2024-10-27 08:45,2024-10-27 08:45,0.0,1,2.32,2.32,335.81,1,1,1,Transient,nominal,N20,39.096,['FIRMS_N20_20241027_0845_30.8164N_75.4948E']
EVENT_0083,30.92526,75.911307,2024-10-27 07:58,2024-10-27 08:45,0.78,3,4.74,6.57,338.21,3,3,1,Transient,nominal,N20,5.653,"['FIRMS_N20_20241027_0845_30.9236N_75.9131E', 'FIRMS_N20_20241027_0845_30.9249N_75.9115E', 'FIRMS_N21_20241027_0758_30.9273N_75.9093E']"
EVENT_0084,30.49017,75.92332,2024-10-28 08:26,2024-10-28 08:26,0.0,1,4.01,4.01,340.6,1,1,1,Transient,nominal,N20,42.926,['FIRMS_N20_20241028_0826_30.4902N_75.9233E']
EVENT_0085,30.55227,75.90781,2024-10-28 08:26,2024-10-28 08:26,0.0,1,5.64,5.64,340.02,1,1,1,Transient,nominal,N20,35.967,['FIRMS_N20_20241028_0826_30.5523N_75.9078E']
EVENT_0086,30.62378,76.01246,2024-10-28 08:26,2024-10-28 08:26,0.0,1,4.49,4.49,335.65,1,1,1,Transient,nominal,N20,30.048,['FIRMS_N20_20241028_0826_30.6238N_76.0125E']
EVENT_0087,30.80904,75.65371,2024-10-28 08:26,2024-10-28 08:26,0.0,1,2.37,2.37,332.51,1,1,1,Transient,nominal,N20,24.513,['FIRMS_N20_20241028_0826_30.8090N_75.6537E']
EVENT_0088,30.96691,75.43863,2024-10-28 08:26,2024-10-28 08:26,0.0,1,5.4,5.4,344.86,1,1,1,Transient,nominal,N20,45.025,['FIRMS_N20_20241028_0826_30.9669N_75.4386E']
EVENT_0089,31.23231,75.85735,2024-10-28 08:26,2024-10-28 08:26,0.0,1,2.6,2.6,330.12,1,1,1,Transient,nominal,N20,39.855,['FIRMS_N20_20241028_0826_31.2323N_75.8573E']
EVENT_0090,30.44793,76.04021,2024-10-29 08:07,2024-10-29 08:07,0.0,1,15.8,15.8,349.32,1,1,1,Transient,nominal,N20,49.452,['FIRMS_N20_20241029_0807_30.4479N_76.0402E']
EVENT_0091,30.53755,76.16058,2024-10-29 08:07,2024-10-29 08:07,0.0,1,3.48,3.48,332.39,1,1,1,Transient,low,N20,45.178,['FIRMS_N20_20241029_0807_30.5375N_76.1606E']
EVENT_0092,30.49328,75.83292,2024-10-29 08:07,2024-10-29 08:07,0.0,1,5.71,5.71,340.84,1,1,1,Transient,nominal,N20,42.975,['FIRMS_N20_20241029_0807_30.4933N_75.8329E']
EVENT_0093,30.51784,75.93668,2024-10-29 08:07,2024-10-29 08:07,0.0,1,4.96,4.96,336.81,1,1,1,Transient,nominal,N20,39.951,['FIRMS_N20_20241029_0807_30.5178N_75.9367E']
EVENT_0094,30.5218,75.936463,2024-10-29 07:20,2024-10-29 08:07,0.78,3,15.39,25.97,341.51,3,3,1,Transient,nominal,N21,39.511,"['FIRMS_N20_20241029_0807_30.5212N_75.9361E', 'FIRMS_N21_20241029_0720_30.5225N_75.9385E', 'FIRMS_N21_20241029_0720_30.5216N_75.9348E']"
EVENT_0095,30.50049,75.78419,2024-10-29 08:07,2024-10-29 08:07,0.0,1,6.43,6.43,336.39,1,1,1,Transient,nominal,N20,43.121,['FIRMS_N20_20241029_0807_30.5005N_75.7842E']
EVENT_0096,30.48494,75.67118,2024-10-29 08:07,2024-10-29 08:07,0.0,1,3.23,3.23,335.87,1,1,1,Transient,nominal,N20,48.577,['FIRMS_N20_20241029_0807_30.4849N_75.6712E']
EVENT_0097,30.582355,75.949345,2024-10-29 08:07,2024-10-29 08:07,0.0,2,5.92,6.64,335.23,2,2,1,Transient,nominal,N20,32.971,"['FIRMS_N20_20241029_0807_30.5825N_75.9511E', 'FIRMS_N20_20241029_0807_30.5822N_75.9476E']"
EVENT_0098,30.66866,76.36036,2024-10-29 08:07,2024-10-29 08:07,0.0,1,3.75,3.75,338.92,1,1,1,Transient,nominal,N20,49.768,['FIRMS_N20_20241029_0807_30.6687N_76.3604E']
EVENT_0099,30.81996,75.92406,2024-10-29 08:07,2024-10-29 08:07,0.0,1,3.12,3.12,335.14,1,1,1,Transient,nominal,N20,6.654,['FIRMS_N20_20241029_0807_30.8200N_75.9241E']
EVENT_0100,30.96451,76.30323,2024-10-29 08:07,2024-10-29 08:07,0.0,1,4.25,4.25,334.05,1,1,1,Transient,nominal,N20,39.855,['FIRMS_N20_20241029_0807_30.9645N_76.3032E']
EVENT_0101,30.95982,76.13404,2024-10-29 08:07,2024-10-29 08:07,0.0,1,4.15,4.15,340.76,1,1,1,Transient,nominal,N20,24.343,['FIRMS_N20_20241029_0807_30.9598N_76.1340E']
EVENT_0102,30.96845,76.1726,2024-10-29 08:07,2024-10-29 08:07,0.0,1,2.0,2.0,330.2,1,1,1,Transient,nominal,N20,28.112,['FIRMS_N20_20241029_0807_30.9685N_76.1726E']
EVENT_0103,31.03737,76.24088,2024-10-29 08:07,2024-10-29 08:07,0.0,1,6.47,6.47,337.99,1,1,1,Transient,nominal,N20,37.276,['FIRMS_N20_20241029_0807_31.0374N_76.2409E']
EVENT_0104,30.92865,75.42155,2024-10-29 08:07,2024-10-29 08:07,0.0,1,4.08,4.08,336.74,1,1,1,Transient,nominal,N20,45.885,['FIRMS_N20_20241029_0807_30.9287N_75.4215E']
EVENT_0105,30.68054,76.25785,2024-10-29 20:31,2024-10-29 20:31,0.0,1,0.97,0.97,308.07,1,1,1,Transient,nominal,N20,40.611,['FIRMS_N20_20241029_2031_30.6805N_76.2579E']
EVENT_0106,30.44206,75.90014,2024-10-30 07:48,2024-10-30 07:48,0.0,1,4.29,4.29,341.48,1,1,1,Transient,nominal,N20,48.211,['FIRMS_N20_20241030_0748_30.4421N_75.9001E']
EVENT_0107,30.43631,75.8047,2024-10-30 07:48,2024-10-30 07:48,0.0,1,2.26,2.26,331.82,1,1,1,Transient,low,N20,49.666,['FIRMS_N20_20241030_0748_30.4363N_75.8047E']
EVENT_0108,30.47942,75.923995,2024-10-30 07:48,2024-10-30 07:48,0.0,2,5.79,8.17,338.55,2,2,1,Transient,nominal,N20,44.124,"['FIRMS_N20_20241030_0748_30.4784N_75.9238E', 'FIRMS_N20_20241030_0748_30.4805N_75.9242E']"
EVENT_0109,30.449915,75.76499,2024-10-30 07:48,2024-10-30 07:48,0.0,2,6.71,6.8,343.56,2,2,1,Transient,nominal,N20,49.029,"['FIRMS_N20_20241030_0748_30.4509N_75.7642E', 'FIRMS_N20_20241030_0748_30.4489N_75.7657E']"
EVENT_0110,30.4877,75.90423,2024-10-30 07:48,2024-10-30 07:48,0.0,1,8.79,8.79,343.27,1,1,1,Transient,nominal,N20,43.139,['FIRMS_N20_20241030_0748_30.4877N_75.9042E']
EVENT_0111,30.5106,75.82995,2024-10-30 07:48,2024-10-30 07:48,0.0,1,3.8,3.8,334.76,1,1,1,Transient,nominal,N20,41.115,['FIRMS_N20_20241030_0748_30.5106N_75.8299E']
EVENT_0112,30.50284,75.78558,2024-10-30 07:48,2024-10-30 07:48,0.0,1,3.91,3.91,336.97,1,1,1,Transient,nominal,N20,42.835,['FIRMS_N20_20241030_0748_30.5028N_75.7856E']
EVENT_0113,30.52896,75.77022,2024-10-30 07:48,2024-10-30 07:48,0.0,1,3.55,3.55,333.9,1,1,1,Transient,nominal,N20,40.451,['FIRMS_N20_20241030_0748_30.5290N_75.7702E']
EVENT_0114,30.59667,76.14247,2024-10-30 07:48,2024-10-30 07:48,0.0,1,1.19,1.19,330.33,1,1,1,Transient,nominal,N20,38.806,['FIRMS_N20_20241030_0748_30.5967N_76.1425E']
EVENT_0115,30.52622,75.73375,2024-10-30 07:48,2024-10-30 07:48,0.0,1,2.31,2.31,334.64,1,1,1,Transient,nominal,N20,41.923,['FIRMS_N20_20241030_0748_30.5262N_75.7338E']
EVENT_0116,30.66769,76.33286,2024-10-30 07:48,2024-10-30 07:48,0.0,1,7.59,7.59,344.61,1,1,1,Transient,nominal,N20,47.507,['FIRMS_N20_20241030_0748_30.6677N_76.3329E']
EVENT_0117,30.58743,75.80879,2024-10-30 07:48,2024-10-30 07:48,0.0,1,1.61,1.61,333.04,1,1,1,Transient,nominal,N20,33.173,['FIRMS_N20_20241030_0748_30.5874N_75.8088E']
EVENT_0118,30.73988,76.34304,2024-10-30 07:48,2024-10-30 07:48,0.0,1,2.83,2.83,332.66,1,1,1,Transient,nominal,N20,45.061,['FIRMS_N20_20241030_0748_30.7399N_76.3430E']
EVENT_0119,30.65395,75.46309,2024-10-30 07:48,2024-10-30 07:48,0.0,1,3.42,3.42,331.56,1,1,1,Transient,nominal,N20,48.355,['FIRMS_N20_20241030_0748_30.6539N_75.4631E']
